coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-41,292,294.864,1,0,0,0,0,0,0,0,0,32,-36,48.1664,1,-97,-37,103.817,1,0,0,0,0,0,0,103.817,103.817,129.004,129.004,48.1664,48.1664,7
-39,292,294.593,1,0,0,0,0,0,0,0,0,35,-34,48.7955,1,-94,-37,101.02,1,0,0,0,0,0,0,101.02,101.02,129.035,129.035,48.7955,48.7955,7
-38,294,296.446,1,0,0,0,0,0,0,0,0,36,-33,48.8365,1,-91,-36,97.8621,1,0,0,0,0,0,0,97.8621,97.8621,127.035,127.035,48.8365,48.8365,7
-37,293,295.327,1,0,0,0,0,0,0,0,0,37,-32,48.9183,1,-87,-36,94.1541,1,0,0,0,0,0,0,94.1541,94.1541,124.064,124.064,48.9183,48.9183,7
-35,293,295.083,1,0,0,0,0,0,0,0,0,38,-31,49.0408,1,-82,-36,89.5545,1,0,0,0,0,0,0,89.5545,89.5545,120.104,120.104,49.0408,49.0408,7
-36,294,296.196,1,0,0,0,0,0,0,0,0,36,-30,46.8615,1,-77,-36,85,1,0,0,0,0,0,0,85,85,113.159,113.159,46.8615,46.8615,7
-37,293,295.327,1,0,0,0,0,0,0,0,0,29,-28,40.3113,1,-69,-37,78.2943,1,0,0,0,0,0,0,78.2943,78.2943,98.4124,98.4124,40.3113,40.3113,7
-38,291,293.471,1,0,0,0,0,0,0,0,0,18,-27,32.45,1,-60,-38,71.0211,1,0,0,0,0,0,0,71.0211,71.0211,78.7718,78.7718,32.45,32.45,7
-37,291,293.343,1,0,0,0,0,0,0,0,0,19,-26,32.2025,1,-60,-36,69.9714,1,0,0,0,0,0,0,69.9714,69.9714,79.6304,79.6304,32.2025,32.2025,7
-36,292,294.211,1,0,0,0,0,0,0,0,0,23,-24,33.2415,1,-60,-34,68.9638,1,0,0,0,0,0,0,68.9638,68.9638,83.6002,83.6002,33.2415,33.2415,7
-37,292,294.335,1,0,0,0,0,0,0,0,0,23,-24,33.2415,1,-60,-33,68.4763,1,0,0,0,0,0,0,68.4763,68.4763,83.4865,83.4865,33.2415,33.2415,7
-36,293,295.203,1,0,0,0,0,0,0,0,0,22,-23,31.8277,1,-60,-32,68,1,0,0,0,0,0,0,68,68,82.4924,82.4924,31.8277,31.8277,7
-35,295,297.069,1,0,0,0,0,0,0,0,0,27,-22,34.8281,1,-60,-31,67.5352,1,0,0,0,0,0,0,67.5352,67.5352,87.4643,87.4643,34.8281,34.8281,7
-35,296,298.062,1,0,0,0,0,0,0,0,0,26,-21,33.4215,1,-62,-30,68.8767,1,0,0,0,0,0,0,68.8767,68.8767,88.459,88.459,33.4215,33.4215,7
-37,296,298.304,1,0,0,0,0,0,0,0,0,24,-23,33.2415,1,-66,-31,72.9178,1,0,0,0,0,0,0,72.9178,72.9178,90.3549,90.3549,33.2415,33.2415,7
-38,296,298.429,1,0,0,0,0,0,0,0,0,26,-24,35.3836,1,-68,-32,75.1532,1,0,0,0,0,0,0,75.1532,75.1532,94.3398,94.3398,35.3836,35.3836,7
