coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-41,182,186.561,1,126,-3,126.036,1,0,0,0,0,-43,-117,124.652,1,-127,-117,172.679,1,0,0,0,0,0,0,172.679,172.679,84,84,203.855,203.855,8
-41,182,186.561,1,126,-3,126.036,1,0,0,0,0,-45,-108,117,1,-127,-118,173.358,1,0,0,0,0,0,0,173.358,173.358,82.6075,82.6075,200.664,200.664,8
-41,184,188.513,1,125,-3,125.036,1,0,0,0,0,-45,-108,117,1,-128,-118,174.092,1,0,0,0,0,0,0,174.092,174.092,83.6002,83.6002,199.812,199.812,8
-43,186,190.906,1,123,-2,123.016,1,0,0,0,0,-45,-114,122.56,1,-130,-117,174.897,1,0,0,0,0,0,0,174.897,174.897,85.0529,85.0529,201.911,201.911,8
-43,186,190.906,1,122,0,122,1,0,0,0,0,-47,-119,127.945,1,-131,-116,174.977,1,0,0,0,0,0,0,174.977,174.977,84.0536,84.0536,206.693,206.693,8
-43,188,192.855,1,120,0,120,1,0,0,0,0,-46,-119,127.581,1,-130,-114,172.905,1,0,0,0,0,0,0,172.905,172.905,84.1487,84.1487,204.247,204.247,8
-44,188,193.08,1,120,1,120.004,1,0,0,0,0,-46,-118,126.649,1,-129,-113,171.493,1,0,0,0,0,0,0,171.493,171.493,83.1505,83.1505,204.247,204.247,8
-44,187,192.107,1,119,2,119.017,1,0,0,0,0,-46,-117,125.718,1,-129,-113,171.493,1,0,0,0,0,0,0,171.493,171.493,83.0963,83.0963,203.435,203.435,8
-44,187,192.107,1,119,2,119.017,1,0,0,0,0,-47,-117,126.087,1,-130,-112,171.593,1,0,0,0,0,0,0,171.593,171.593,83.1505,83.1505,204.247,204.247,8
-44,188,193.08,1,119,3,119.038,1,0,0,0,0,-49,-115,125.004,1,-130,-112,171.593,1,0,0,0,0,0,0,171.593,171.593,81.0555,81.0555,205.3,205.3,8
-45,188,193.311,1,119,4,119.067,1,0,0,0,0,-52,-114,125.3,1,-130,-113,172.247,1,0,0,0,0,0,0,172.247,172.247,78.0064,78.0064,207.762,207.762,8
-44,186,191.133,1,119,3,119.038,1,0,0,0,0,-51,-114,124.888,1,-128,-113,170.742,1,0,0,0,0,0,0,170.742,170.742,77.0065,77.0065,206.371,206.371,8
-44,184,189.188,1,117,3,117.038,1,0,0,0,0,-50,-114,124.483,1,-127,-112,169.331,1,0,0,0,0,0,0,169.331,169.331,77.026,77.026,203.907,203.907,8
-44,184,189.188,1,117,3,117.038,1,0,0,0,0,-49,-115,125.004,1,-125,-113,168.505,1,0,0,0,0,0,0,168.505,168.505,76.0263,76.0263,203.666,203.666,8
-44,186,191.133,1,115,3,115.039,1,0,0,0,0,-49,-115,125.004,1,-124,-113,167.765,1,0,0,0,0,0,0,167.765,167.765,75.0267,75.0267,202.04,202.04,8
