coord_0000_X,coord_0000_Y,origin_dist_0000,is_visible_0000,coord_1111_X,coord_1111_Y,origin_dist_1111,is_visible_1111,coord_1100_X,coord_1100_Y,origin_dist_1100,is_visible_1100,coord_0011_X,coord_0011_Y,origin_dist_0011,is_visible_0011,coord_1010_X,coord_1010_Y,origin_dist_1010,is_visible_1010,coord_0101_X,coord_0101_Y,origin_dist_0101,is_visible_0101,d_0101_1100,d_1100_0101,d_1100_1010,d_1010_1100,d_1010_0011,d_0011_1010,d_0011_1111,d_1111_0011,reading_id
-28,166,168.345,1,0,0,0,0,0,0,0,0,20,-46,50.1597,1,-34,-60,68.9638,1,0,0,0,0,0,0,68.9638,68.9638,55.7853,55.7853,50.1597,50.1597,4
-28,163,165.387,1,0,0,0,0,0,0,0,0,17,-47,49.98,1,-35,-60,69.4622,1,0,0,0,0,0,0,69.4622,69.4622,53.6004,53.6004,49.98,49.98,4
-27,161,163.248,1,0,0,0,0,0,0,0,0,19,-48,51.6236,1,-33,-60,68.4763,1,0,0,0,0,0,0,68.4763,68.4763,53.3667,53.3667,51.6236,51.6236,4
-27,159,161.276,1,0,0,0,0,0,0,0,0,20,-48,52,1,-32,-60,68,1,0,0,0,0,0,0,68,68,53.3667,53.3667,52,52,4
-27,155,157.334,1,0,0,0,0,0,0,0,0,20,-48,52,1,-32,-60,68,1,0,0,0,0,0,0,68,68,53.3667,53.3667,52,52,4
-27,149,151.427,1,0,0,0,0,0,0,0,0,22,-50,54.626,1,-30,-62,68.8767,1,0,0,0,0,0,0,68.8767,68.8767,53.3667,53.3667,54.626,54.626,4
-28,144,146.697,1,0,0,0,0,0,0,0,0,23,-52,56.8595,1,-29,-64,70.2638,1,0,0,0,0,0,0,70.2638,70.2638,53.3667,53.3667,56.8595,56.8595,4
-31,140,143.391,1,0,0,0,0,0,0,0,0,21,-52,56.0803,1,-32,-64,71.5542,1,0,0,0,0,0,0,71.5542,71.5542,54.3415,54.3415,56.0803,56.0803,4
-31,138,141.439,1,0,0,0,0,0,0,0,0,20,-53,56.648,1,-33,-64,72.0069,1,0,0,0,0,0,0,72.0069,72.0069,54.1295,54.1295,56.648,56.648,4
-31,136,139.488,1,0,0,0,0,0,0,0,0,21,-52,56.0803,1,-33,-63,71.1196,1,0,0,0,0,0,0,71.1196,71.1196,55.109,55.109,56.0803,56.0803,4
-32,133,136.795,1,0,0,0,0,0,0,0,0,19,-54,57.2451,1,-35,-65,73.8241,1,0,0,0,0,0,0,73.8241,73.8241,55.109,55.109,57.2451,57.2451,4
-31,131,134.618,1,0,0,0,0,0,0,0,0,21,-55,58.8727,1,-33,-66,73.7902,1,0,0,0,0,0,0,73.7902,73.7902,55.109,55.109,58.8727,58.8727,4
-30,133,136.341,1,0,0,0,0,0,0,0,0,23,-54,58.6941,1,-32,-65,72.45,1,0,0,0,0,0,0,72.45,72.45,56.0892,56.0892,58.6941,58.6941,4
-29,139,141.993,1,0,0,0,0,0,0,0,0,23,-51,55.9464,1,-32,-61,68.884,1,0,0,0,0,0,0,68.884,68.884,55.9017,55.9017,55.9464,55.9464,4
-31,144,147.299,1,0,0,0,0,0,0,0,0,21,-47,51.4782,1,-34,-58,67.2309,1,0,0,0,0,0,0,67.2309,67.2309,56.0892,56.0892,51.4782,51.4782,4
-33,147,150.659,1,0,0,0,0,0,0,0,0,18,-45,48.4665,1,-35,-57,66.888,1,0,0,0,0,0,0,66.888,66.888,54.3415,54.3415,48.4665,48.4665,4
-35,149,153.056,1,0,0,0,0,0,0,0,0,16,-44,46.8188,1,-38,-57,68.5055,1,0,0,0,0,0,0,68.5055,68.5055,55.5428,55.5428,46.8188,46.8188,4
-37,153,157.41,1,0,0,0,0,0,0,0,0,16,-42,44.9444,1,-39,-55,67.424,1,0,0,0,0,0,0,67.424,67.424,56.5155,56.5155,44.9444,44.9444,4
-39,156,160.801,1,0,0,0,0,0,0,0,0,15,-41,43.6578,1,-41,-52,66.2193,1,0,0,0,0,0,0,66.2193,66.2193,57.0701,57.0701,43.6578,43.6578,4
-39,157,161.771,1,0,0,0,0,0,0,0,0,15,-41,43.6578,1,-43,-50,65.9469,1,0,0,0,0,0,0,65.9469,65.9469,58.6941,58.6941,43.6578,43.6578,4
-41,155,160.331,1,0,0,0,0,0,0,0,0,14,-43,45.2217,1,-47,-52,70.0928,1,0,0,0,0,0,0,70.0928,70.0928,61.6604,61.6604,45.2217,45.2217,4
